36,50,3,"It's a 3, because 2 was too harsh and 4 was too kind."
37,8,4,"Big brain movie with great twists."
37,22,3,"Neither here nor there."
37,28,3,"Satisfactory, like a lukewarm cup of tea."
37,33,4,"Well-crafted and engaging."
37,34,1,"I had to break up for recommending this to my ex."
37,38,4,"On point! Nailed it."
37,41,3,"Average movie, worth a watch if you're bored."
37,45,2,"It's a no from me, dawg."
38,1,4,"This movie slaps! 🎬🔥"
38,3,3,"It's a 3, because 2 was too harsh and 4 was too kind."
38,5,5,"Outstanding in every aspect."
38,8,4,"Highly recommend watching this."
38,17,3,"Average movie, worth a watch if you're bored."
38,32,5,"One does not simply watch a better movie."
38,35,2,"I'm crying inside... from boredom."
38,36,2,"I'm crying inside... from boredom."
38,38,2,"Kinda sus, not sure what's happening here. 🤨"
38,43,1,"This film is as useful as a screen door on a submarine."
39,1,4,"Solid direction and cinematography."
39,3,2,"It's a no from me, dawg."
39,8,4,"This movie slaps! 🎬🔥"
39,14,5,"A must-watch for everyone."
39,16,1,"It's not me, it's you... and the movie."
39,17,2,"Meh. It was a solid 2 from me."
39,19,2,"Lowkey disappointing."
39,23,5,"A must-watch for everyone."
39,25,1,"This film is as useful as a screen door on a submarine."
39,26,4,"This movie slaps! 🎬🔥"
39,27,4,"Solid as a rock... if the rock had good acting."
39,29,2,"Not great, but not the worst."
39,31,5,"A cinematic experience worthy of a standing ovation."
39,34,1,"Disgusting movie dude."
39,35,5,"This movie is straight fire! 🔥🔥🔥"
39,43,4,"Solid as a rock... if the rock had good acting."
39,47,3,"Average movie, worth a watch if you're bored."
39,48,5,"Everything about this film is lit. 🔥"
40,4,4,"This movie slaps! 🎬🔥"
40,10,1,"Disgusting movie dude."
40,12,3,"Neither here nor there."
40,22,3,"Just another day in movie paradise."
40,37,2,"Kinda sus, not sure what's happening here. 🤨"
40,40,2,"Mediocre at best."
40,41,5,"Outstanding in every aspect."
40,45,4,"Solid direction and cinematography."
40,50,1,"This film is as useful as a screen door on a submarine."
41,11,2,"Mediocre at best."
41,16,4,"Highkey enjoyed this one."
41,18,3,"Just another day in movie paradise."
41,20,1,"Expectation vs. Reality: Complete fail."
41,25,3,"It was okay, nothing extra special. 🤷‍♂️"
41,36,3,"It's a 3, because 2 was too harsh and 4 was too kind."
41,40,2,"Skibidi"
41,41,5,"A must-watch for everyone."
41,46,2,"Mediocre at best."
41,47,4,"Well-crafted and engaging."
41,49,2,"I'm crying inside... from boredom."
41,50,3,"A standard movie experience."
42,4,2,"Not great, but not the worst."
42,15,4,"A+ for effort and execution."
42,21,3,"A standard movie experience."
42,26,5,"A must-watch for everyone."
42,50,2,"Not great, but not the worst."
43,7,5,"I'm shook. Best movie ever."
43,12,1,"More disappointing than the sequel."
43,14,1,"Disgusting movie dude."
43,16,5,"Outstanding in every aspect."
43,19,3,"Average movie, worth a watch if you're bored."
43,20,1,"It's not me, it's you... and the movie."
43,21,1,"Worst film I've ever seen."
43,37,1,"Horrific. My eyes hurt watching this."
43,40,3,"Aight, it's aight."
43,43,5,"Outstanding in every aspect."
43,47,3,"Good in parts, but overall average."
44,6,3,"Just another day in movie paradise."
44,12,4,"Well-crafted and engaging."
44,15,2,"Skibidi"
44,27,4,"Solid direction and cinematography."
44,36,1,"It's not me, it's you... and the movie."
44,39,4,"Good movie! 10/10 would watch again. 👍"
44,43,5,"Absolute masterpiece! Chef's kiss! 👌💯"
44,44,3,"Just another day in movie paradise."
44,48,2,"Disappointing compared to expectations."
45,5,5,"I'm shook. Best movie ever."
45,10,4,"Solid direction and cinematography."
45,14,1,"More disappointing than the sequel."
45,18,4,"On point! Nailed it."
45,34,3,"It was okay, nothing extra special. 🤷‍♂️"
45,35,2,"I'm crying inside... from boredom."
45,42,5,"Everything about this film is lit. 🔥"
45,44,2,"Mediocre at best."
45,45,5,"A cinematic experience worthy of a standing ovation."
45,48,4,"This movie slaps! 🎬🔥"
45,50,2,"Average performances, nothing special."
46,11,1,"Horrific. My eyes hurt watching this."
46,13,1,"It's not me, it's you... and the movie."
46,14,4,"Highly recommend watching this."
46,17,2,"I'm crying inside... from boredom."
46,21,2,"I'm crying inside... from boredom."
46,24,5,"Absolute masterpiece! Chef's kiss! 👌💯"
46,26,1,"This film is as useful as a screen door on a submarine."
46,45,4,"This movie slaps! 🎬🔥"
47,1,3,"Just another day in movie paradise."
47,4,1,"Disgusting movie dude."
47,6,1,"Horrific. My eyes hurt watching this."
47,7,5,"Mind blown! 🤯"
47,13,5,"A must-watch for everyone."
47,28,2,"It's a no from me, dawg."
47,35,3,"Aight, it's aight."
47,41,5,"A must-watch for everyone."
47,44,1,"Well, that escalated quickly... to awful."
48,4,4,"A+ for effort and execution."
48,8,5,"This movie is straight fire! 🔥🔥🔥"
48,9,2,"Meh. It was a solid 2 from me."
48,12,1,"It's not me, it's you... and the movie."
48,13,5,"Absolute masterpiece! Chef's kiss! 👌💯"
48,20,4,"Solid as a rock... if the rock had good acting."
48,23,4,"A+ for effort and execution."
48,28,3,"It's a 3, because 2 was too harsh and 4 was too kind."
48,30,4,"Highly recommend watching this."
48,33,1,"Disgusting movie dude."
48,36,4,"Solid as a rock... if the rock had good acting."
49,3,1,"I had to break up for recommending this to my ex."
49,5,4,"Highkey enjoyed this one."
49,9,4,"A+ for effort and execution."
49,16,5,"This deserves all the Oscars! 🏆"
49,17,1,"Disgusting movie dude."
49,19,3,"A standard movie experience."
49,24,5,"Mind blown! 🤯"
49,27,2,"Skibidi"
49,28,3,"A standard movie experience."
49,30,2,"Skibidi"
49,31,5,"I'm shook. Best movie ever."
49,43,4,"Big brain movie with great twists."
49,44,4,"Highkey enjoyed this one."
49,48,2,"Lowkey disappointing."
49,49,2,"I'm crying inside... from boredom."
50,8,4,"Well-crafted and engaging."
50,9,3,"Satisfactory, like a lukewarm cup of tea."
50,14,3,"Satisfactory, like a lukewarm cup of tea."
50,22,2,"Skibidi"
50,24,1,"Horrific. My eyes hurt watching this."
50,31,2,"I'm crying inside... from boredom."
50,33,3,"Good in parts, but overall average."
50,49,5,"A cinematic experience worthy of a standing ovation."
51,2,5,"Mind blown! 🤯"
51,9,4,"Well-crafted and engaging."
51,14,3,"Middle of the road, like a plain slice of bread."
51,24,4,"Big brain movie with great twists."
51,26,1,"It's not me, it's you... and the movie."
51,34,1,"Horrific. My eyes hurt watching this."
51,35,4,"A+ for effort and execution."
51,36,5,"Absolute masterpiece! Chef's kiss! 👌💯"
51,37,1,"Worst film I've ever seen."
51,38,4,"Solid as a rock... if the rock had good acting."
52,10,4,"Well-crafted and engaging."
52,11,1,"I had to break up for recommending this to my ex."
52,14,3,"Good in parts, but overall average."
52,16,2,"Lowkey disappointing."
52,18,2,"Mediocre at best."
52,24,5,"One does not simply watch a better movie."
52,27,4,"Highly recommend watching this."
52,30,3,"Aight, it's aight."
52,33,1,"This film is as useful as a screen door on a submarine."
52,39,1,"Well, that escalated quickly... to awful."
53,2,2,"Skibidi"
53,6,1,"It's not me, it's you... and the movie."
53,8,1,"Horrific. My eyes hurt watching this."
53,10,5,"Outstanding in every aspect."
53,12,5,"A cinematic experience worthy of a standing ovation."
53,16,3,"It's a 3, because 2 was too harsh and 4 was too kind."
53,19,3,"Good in parts, but overall average."
53,25,5,"Everything about this film is lit. 🔥"
53,26,2,"Kinda sus, not sure what's happening here. 🤨"
53,28,1,"It's not me, it's you... and the movie."
53,31,5,"I'm shook. Best movie ever."
53,34,4,"A+ for effort and execution."
53,35,2,"Lowkey disappointing."
53,41,2,"Meh. It was a solid 2 from me."
53,45,2,"Average performances, nothing special."
54,1,1,"This film is as useful as a screen door on a submarine."
54,4,1,"Worst film I've ever seen."
54,5,5,"This deserves all the Oscars! 🏆"
54,12,2,"Disappointing compared to expectations."
54,21,4,"Solid as a rock... if the rock had good acting."
54,24,1,"It's not me, it's you... and the movie."
54,26,4,"Highkey enjoyed this one."
54,28,1,"I had to break up for recommending this to my ex."
54,29,5,"Outstanding in every aspect."
54,31,4,"Good movie! 10/10 would watch again. 👍"
54,33,3,"Satisfactory, like a lukewarm cup of tea."
54,36,5,"A cinematic experience worthy of a standing ovation."
54,37,3,"Satisfactory, like a lukewarm cup of tea."
54,40,1,"Expectation vs. Reality: Complete fail."
54,45,2,"Disappointing compared to expectations."
54,46,2,"Not great, but not the worst."
55,1,3,"Satisfactory, like a lukewarm cup of tea."
55,2,1,"Disgusting movie dude."
55,3,3,"Middle of the road, like a plain slice of bread."
55,5,1,"Horrific. My eyes hurt watching this."
55,7,4,"Solid as a rock... if the rock had good acting."
55,9,3,"Aight, it's aight."
55,12,2,"I'm crying inside... from boredom."
55,13,5,"I'm shook. Best movie ever."
55,16,4,"Good movie! 10/10 would watch again. 👍"
55,21,5,"Mind blown! 🤯"
55,23,5,"This movie is straight fire! 🔥🔥🔥"
55,24,1,"Well, that escalated quickly... to awful."
55,26,3,"Aight, it's aight."
55,32,3,"It's a 3, because 2 was too harsh and 4 was too kind."
55,35,1,"More disappointing than the sequel."
55,41,2,"I'm crying inside... from boredom."
55,42,3,"A standard movie experience."
56,1,4,"Solid as a rock... if the rock had good acting."
56,2,2,"Skibidi"
56,5,3,"Just another day in movie paradise."
56,7,1,"I had to break up for recommending this to my ex."
56,15,2,"It's a no from me, dawg."
56,22,5,"One does not simply watch a better movie."
56,24,4,"On point! Nailed it."
56,26,4,"A+ for effort and execution."
56,27,5,"This movie is straight fire! 🔥🔥🔥"
56,32,2,"It's a no from me, dawg."
56,35,3,"Just another day in movie paradise."
56,45,3,"Middle of the road, like a plain slice of bread."
57,1,3,"Middle of the road, like a plain slice of bread."
57,10,2,"Not great, but not the worst."
57,16,5,"One does not simply watch a better movie."
57,17,4,"Well-crafted and engaging."
57,23,2,"It's a no from me, dawg."
57,34,3,"Good in parts, but overall average."
57,37,5,"Mind blown! 🤯"
57,39,5,"I'm shook. Best movie ever."
57,47,5,"Everything about this film is lit. 🔥"
58,1,3,"Average movie, worth a watch if you're bored."
58,2,4,"Well-crafted and engaging."
58,7,5,"Outstanding in every aspect."
58,8,2,"Lowkey disappointing."
58,9,5,"I'm shook. Best movie ever."
58,19,3,"Neither here nor there."
58,23,5,"Mind blown! 🤯"
58,24,3,"It was okay, nothing extra special. 🤷‍♂️"
58,29,1,"Well, that escalated quickly... to awful."
58,39,5,"This movie is straight fire! 🔥🔥🔥"
58,40,2,"Kinda sus, not sure what's happening here. 🤨"
58,45,1,"Well, that escalated quickly... to awful."
59,10,4,"Highkey enjoyed this one."
59,12,2,"I'm crying inside... from boredom."
59,33,5,"One does not simply watch a better movie."
59,34,2,"Meh. It was a solid 2 from me."
59,37,5,"One does not simply watch a better movie."
59,38,2,"Mediocre at best."
59,45,4,"Solid as a rock... if the rock had good acting."
59,50,4,"Solid direction and cinematography."
60,2,2,"I'm crying inside... from boredom."
60,5,4,"On point! Nailed it."
60,11,3,"Just another day in movie paradise."
60,15,2,"Not great, but not the worst."
60,19,4,"Highly recommend watching this."
60,20,3,"Neither here nor there."
60,23,2,"Meh. It was a solid 2 from me."
60,24,2,"Kinda sus, not sure what's happening here. 🤨"
60,33,3,"Middle of the road, like a plain slice of bread."
60,36,2,"Disappointing compared to expectations."
60,38,2,"Meh. It was a solid 2 from me."
60,42,2,"Not great, but not the worst."
60,48,3,"Just another day in movie paradise."
61,4,2,"Kinda sus, not sure what's happening here. 🤨"
61,6,5,"Everything about this film is lit. 🔥"
61,7,4,"Well-crafted and engaging."
61,16,5,"This deserves all the Oscars! 🏆"
61,17,2,"Meh. It was a solid 2 from me."
61,18,1,"More disappointing than the sequel."
61,21,4,"Highkey enjoyed this one."
61,23,1,"Expectation vs. Reality: Complete fail."
61,28,1,"Expectation vs. Reality: Complete fail."
61,44,1,"Disgusting movie dude."
62,1,5,"A cinematic experience worthy of a standing ovation."
62,6,2,"Lowkey disappointing."
62,10,4,"A+ for effort and execution."
62,12,5,"Everything about this film is lit. 🔥"
62,15,5,"A must-watch for everyone."
62,26,4,"Big brain movie with great twists."
62,27,5,"Outstanding in every aspect."
62,30,3,"Aight, it's aight."
62,35,2,"Lowkey disappointing."
62,36,3,"It's a 3, because 2 was too harsh and 4 was too kind."
62,47,1,"Horrific. My eyes hurt watching this."
63,1,4,"This movie slaps! 🎬🔥"
63,2,4,"Solid as a rock... if the rock had good acting."
63,5,4,"A+ for effort and execution."
63,14,2,"Meh. It was a solid 2 from me."
63,17,5,"Outstanding in every aspect."
63,19,5,"Everything about this film is lit. 🔥"
63,20,5,"Everything about this film is lit. 🔥"
63,21,4,"Solid direction and cinematography."
63,24,4,"Highly recommend watching this."
63,26,3,"Just another day in movie paradise."
63,29,3,"Average movie, worth a watch if you're bored."
63,34,4,"This movie slaps! 🎬🔥"
63,36,3,"Aight, it's aight."
63,43,1,"This film is as useful as a screen door on a submarine."
63,44,3,"Good in parts, but overall average."
64,2,3,"A standard movie experience."
64,8,4,"Solid direction and cinematography."
64,10,1,"Expectation vs. Reality: Complete fail."
64,28,4,"Solid as a rock... if the rock had good acting."
64,29,2,"I'm crying inside... from boredom."
64,37,1,"Expectation vs. Reality: Complete fail."
64,48,5,"Outstanding in every aspect."
65,2,2,"Not great, but not the worst."
65,3,4,"Solid as a rock... if the rock had good acting."
65,6,2,"Meh. It was a solid 2 from me."
65,8,5,"Absolute masterpiece! Chef's kiss! 👌💯"
65,20,2,"Average performances, nothing special."
65,31,1,"Worst film I've ever seen."
65,32,3,"Neither here nor there."
65,42,3,"Middle of the road, like a plain slice of bread."
66,3,5,"This movie is straight fire! 🔥🔥🔥"
66,6,4,"Good movie! 10/10 would watch again. 👍"
66,8,4,"A+ for effort and execution."
66,16,1,"Disgusting movie dude."
66,20,4,"Highkey enjoyed this one."
66,21,2,"Lowkey disappointing."
66,27,5,"Mind blown! 🤯"
66,36,3,"Good in parts, but overall average."
67,1,2,"Kinda sus, not sure what's happening here. 🤨"
67,5,2,"Not great, but not the worst."
67,6,2,"Mediocre at best."
67,10,5,"A must-watch for everyone."
67,11,3,"Just another day in movie paradise."
67,13,5,"I'm shook. Best movie ever."
67,16,4,"Big brain movie with great twists."
67,28,3,"Just another day in movie paradise."
67,30,3,"It was okay, nothing extra special. 🤷‍♂️"
67,35,1,"Horrific. My eyes hurt watching this."
67,39,3,"Average movie, worth a watch if you're bored."
67,42,5,"Everything about this film is lit. 🔥"
67,44,5,"One does not simply watch a better movie."
68,8,2,"Mediocre at best."
68,10,2,"Lowkey disappointing."
68,12,2,"Skibidi"
68,13,2,"I'm crying inside... from boredom."
68,20,5,"Outstanding in every aspect."
68,22,4,"Solid as a rock... if the rock had good acting."
68,27,1,"Horrific. My eyes hurt watching this."
68,30,2,"It's a no from me, dawg."
68,40,3,"Good in parts, but overall average."
68,42,4,"Highly recommend watching this."
68,49,2,"Meh. It was a solid 2 from me."
68,50,1,"Well, that escalated quickly... to awful."
69,3,2,"Mediocre at best."
69,6,1,"Horrific. My eyes hurt watching this."
69,8,1,"It's not me, it's you... and the movie."
69,10,5,"A must-watch for everyone."
69,14,4,"Solid direction and cinematography."
69,15,2,"Not great, but not the worst."
69,16,5,"One does not simply watch a better movie."
69,18,2,"Meh. It was a solid 2 from me."
69,21,2,"Average performances, nothing special."
69,31,5,"This movie is straight fire! 🔥🔥🔥"
69,45,3,"Good in parts, but overall average."
69,46,5,"I'm shook. Best movie ever."
70,7,5,"A cinematic experience worthy of a standing ovation."
70,10,3,"Average movie, worth a watch if you're bored."
70,13,5,"A cinematic experience worthy of a standing ovation."
70,18,2,"Not great, but not the worst."
70,19,1,"This movie was a complete disaster.I can't believe I watched the entire movie."
70,20,3,"Satisfactory, like a lukewarm cup of tea."
70,35,4,"Big brain movie with great twists."
70,41,1,"Disgusting movie dude."
70,42,4,"Well-crafted and engaging."
70,43,3,"Aight, it's aight."
70,44,1,"This movie was a complete disaster.I can't believe I watched the entire movie."
71,3,3,"Middle of the road, like a plain slice of bread."
71,5,1,"I had to break up for recommending this to my ex."
71,6,1,"This film is as useful as a screen door on a submarine."
71,11,5,"Mind blown! 🤯"
71,17,2,"Lowkey disappointing."
71,24,5,"Outstanding in every aspect."
71,26,1,"Disgusting movie dude."
71,30,3,"Middle of the road, like a plain slice of bread."
71,35,2,"Not great, but not the worst."
71,40,2,"It's a no from me, dawg."
71,50,1,"Expectation vs. Reality: Complete fail."
72,7,4,"Well-crafted and engaging."
72,14,3,"Average movie, worth a watch if you're bored."
72,16,1,"Worst film I've ever seen."
72,20,1,"Well, that escalated quickly... to awful."
72,28,5,"Everything about this film is lit. 🔥"
72,34,1,"Disgusting movie dude."
72,41,4,"This movie slaps! 🎬🔥"
72,45,5,"Mind blown! 🤯"
72,48,3,"Middle of the road, like a plain slice of bread."
72,50,5,"This deserves all the Oscars! 🏆"
73,1,5,"This deserves all the Oscars! 🏆"
73,3,3,"Average movie, worth a watch if you're bored."
73,5,2,"Disappointing compared to expectations."
73,21,4,"This movie slaps! 🎬🔥"
73,26,1,"I had to break up for recommending this to my ex."
73,35,4,"This movie slaps! 🎬🔥"
73,37,1,"More disappointing than the sequel."
73,42,5,"Outstanding in every aspect."
74,6,1,"Well, that escalated quickly... to awful."
74,9,1,"This movie was a complete disaster.I can't believe I watched the entire movie."
74,14,2,"I'm crying inside... from boredom."
74,25,4,"On point! Nailed it."
74,26,4,"Big brain movie with great twists."
74,28,2,"Average performances, nothing special."
74,29,5,"A must-watch for everyone."
74,37,2,"Lowkey disappointing."
74,43,1,"Disgusting movie dude."
74,46,3,"Satisfactory, like a lukewarm cup of tea."
74,49,5,"Absolute masterpiece! Chef's kiss! 👌💯"
75,7,1,"It's not me, it's you... and the movie."
75,9,2,"Mediocre at best."
75,14,3,"Aight, it's aight."
75,20,1,"Horrific. My eyes hurt watching this."
75,36,1,"Horrific. My eyes hurt watching this."
75,41,4,"Good movie! 10/10 would watch again. 👍"
75,46,3,"Just another day in movie paradise."
75,47,1,"Well, that escalated quickly... to awful."
75,50,3,"Neither here nor there."
76,2,5,"I'm shook. Best movie ever."
76,6,3,"Satisfactory, like a lukewarm cup of tea."
76,7,1,"Horrific. My eyes hurt watching this."
76,9,3,"It was okay, nothing extra special. 🤷‍♂️"
76,13,1,"Disgusting movie dude."
76,18,4,"Big brain movie with great twists."
76,19,1,"This movie was a complete disaster.I can't believe I watched the entire movie."
76,20,3,"Neither here nor there."
76,22,2,"I'm crying inside... from boredom."
76,23,3,"A standard movie experience."
76,24,3,"Satisfactory, like a lukewarm cup of tea."
76,31,5,"A must-watch for everyone."
76,37,3,"It was okay, nothing extra special. 🤷‍♂️"
76,39,4,"Big brain movie with great twists."
76,44,3,"It's a 3, because 2 was too harsh and 4 was too kind."
76,45,3,"Aight, it's aight."
77,4,2,"Average performances, nothing special."
77,5,2,"Disappointing compared to expectations."
77,7,4,"This movie slaps! 🎬🔥"
77,8,4,"A+ for effort and execution."
77,9,4,"Good movie! 10/10 would watch again. 👍"
77,10,1,"Disgusting movie dude."
77,15,3,"A standard movie experience."
77,19,5,"One does not simply watch a better movie."
77,27,3,"Just another day in movie paradise."
77,29,5,"A cinematic experience worthy of a standing ovation."
77,31,5,"Absolute masterpiece! Chef's kiss! 👌💯"
77,34,2,"Skibidi"
77,37,3,"Middle of the road, like a plain slice of bread."
77,45,3,"Good in parts, but overall average."
77,48,5,"Mind blown! 🤯"
77,49,3,"Good in parts, but overall average."
77,50,3,"Neither here nor there."
78,3,4,"A+ for effort and execution."
78,7,3,"Satisfactory, like a lukewarm cup of tea."
78,9,3,"Average movie, worth a watch if you're bored."
78,14,2,"I'm crying inside... from boredom."
78,16,4,"Highkey enjoyed this one."
78,19,3,"Just another day in movie paradise."
78,27,1,"Disgusting movie dude."
78,35,2,"Lowkey disappointing."
78,37,5,"A must-watch for everyone."
78,43,1,"Expectation vs. Reality: Complete fail."
78,45,5,"A cinematic experience worthy of a standing ovation."
78,47,5,"Absolute masterpiece! Chef's kiss! 👌💯"
79,3,4,"Well-crafted and engaging."
79,9,2,"Not great, but not the worst."
79,11,1,"More disappointing than the sequel."
79,16,4,"Good movie! 10/10 would watch again. 👍"
79,20,1,"Well, that escalated quickly... to awful."
79,21,3,"A standard movie experience."
79,22,2,"Meh. It was a solid 2 from me."
79,24,3,"It's a 3, because 2 was too harsh and 4 was too kind."
79,25,5,"One does not simply watch a better movie."
79,27,4,"Big brain movie with great twists."
79,29,4,"Big brain movie with great twists."
79,30,5,"A must-watch for everyone."
79,36,1,"This film is as useful as a screen door on a submarine."
79,39,1,"Expectation vs. Reality: Complete fail."
79,50,5,"Mind blown! 🤯"
80,2,4,"Solid as a rock... if the rock had good acting."
80,5,4,"On point! Nailed it."
80,12,2,"Average performances, nothing special."
80,14,2,"It's a no from me, dawg."
80,30,2,"It's a no from me, dawg."
80,33,4,"Highly recommend watching this."
80,39,1,"Well, that escalated quickly... to awful."
80,45,2,"It's a no from me, dawg."
80,46,1,"Expectation vs. Reality: Complete fail."
81,6,3,"A standard movie experience."
81,8,5,"A cinematic experience worthy of a standing ovation."
81,9,4,"On point! Nailed it."
81,10,3,"Neither here nor there."
81,14,2,"Skibidi"
81,16,4,"Solid as a rock... if the rock had good acting."
81,17,1,"Expectation vs. Reality: Complete fail."
81,18,1,"I had to break up for recommending this to my ex."
81,19,3,"Satisfactory, like a lukewarm cup of tea."
81,20,4,"This movie slaps! 🎬🔥"
81,25,5,"Outstanding in every aspect."
81,29,5,"A must-watch for everyone."
81,31,5,"Outstanding in every aspect."
81,32,4,"Highly recommend watching this."
81,37,1,"Well, that escalated quickly... to awful."
81,38,4,"Good movie! 10/10 would watch again. 👍"
81,41,2,"Kinda sus, not sure what's happening here. 🤨"
81,42,4,"Highly recommend watching this."
81,45,1,"Expectation vs. Reality: Complete fail."
82,8,2,"I'm crying inside... from boredom."
82,9,2,"It's a no from me, dawg."
82,17,3,"Satisfactory, like a lukewarm cup of tea."
82,18,5,"Outstanding in every aspect."
82,20,4,"Good movie! 10/10 would watch again. 👍"
82,23,3,"Just another day in movie paradise."
82,26,2,"Disappointing compared to expectations."
82,28,4,"Big brain movie with great twists."
82,31,5,"I'm shook. Best movie ever."
82,33,5,"Everything about this film is lit. 🔥"
82,37,5,"Absolute masterpiece! Chef's kiss! 👌💯"
82,40,4,"Solid as a rock... if the rock had good acting."
82,41,5,"Outstanding in every aspect."
82,44,3,"Aight, it's aight."
82,50,3,"Neither here nor there."
83,6,5,"One does not simply watch a better movie."
83,9,3,"Just another day in movie paradise."
83,10,2,"Average performances, nothing special."
83,14,3,"Good in parts, but overall average."
83,18,4,"Big brain movie with great twists."
83,21,1,"Well, that escalated quickly... to awful."
83,26,4,"Highkey enjoyed this one."
83,31,3,"It was okay, nothing extra special. 🤷‍♂️"
83,36,5,"Everything about this film is lit. 🔥"
83,46,1,"It's not me, it's you... and the movie."
83,49,1,"This movie was a complete disaster.I can't believe I watched the entire movie."
84,5,2,"Meh. It was a solid 2 from me."
84,8,5,"Outstanding in every aspect."
84,9,5,"Absolute masterpiece! Chef's kiss! 👌💯"
84,12,2,"Disappointing compared to expectations."
84,16,3,"Neither here nor there."
84,17,2,"I'm crying inside... from boredom."
84,19,4,"Highkey enjoyed this one."
84,20,2,"It's a no from me, dawg."
84,21,3,"Aight, it's aight."
84,22,3,"Middle of the road, like a plain slice of bread."
84,24,5,"This deserves all the Oscars! 🏆"
84,26,3,"It was okay, nothing extra special. 🤷‍♂️"
84,30,1,"Horrific. My eyes hurt watching this."
84,31,4,"Solid as a rock... if the rock had good acting."
84,34,3,"Aight, it's aight."
84,40,1,"Expectation vs. Reality: Complete fail."
84,41,1,"This movie was a complete disaster.I can't believe I watched the entire movie."
84,44,3,"Just another day in movie paradise."
85,3,2,"Average performances, nothing special."
85,11,3,"It was okay, nothing extra special. 🤷‍♂️"
85,14,2,"Kinda sus, not sure what's happening here. 🤨"
85,20,1,"It's not me, it's you... and the movie."
85,21,3,"It was okay, nothing extra special. 🤷‍♂️"
85,26,1,"I had to break up for recommending this to my ex."
85,29,5,"A must-watch for everyone."
85,31,4,"Highkey enjoyed this one."
85,33,5,"Absolute masterpiece! Chef's kiss! 👌💯"
85,40,2,"Kinda sus, not sure what's happening here. 🤨"
85,43,2,"Skibidi"
85,45,3,"Just another day in movie paradise."
86,2,1,"Well, that escalated quickly... to awful."
86,6,1,"Horrific. My eyes hurt watching this."
86,10,5,"Everything about this film is lit. 🔥"
86,17,4,"Solid as a rock... if the rock had good acting."
86,21,4,"On point! Nailed it."
86,22,1,"I had to break up for recommending this to my ex."
86,39,1,"I had to break up for recommending this to my ex."
86,42,2,"Skibidi"
86,48,4,"A+ for effort and execution."
86,49,3,"A standard movie experience."
87,3,4,"This movie slaps! 🎬🔥"
87,5,5,"Absolute masterpiece! Chef's kiss! 👌💯"
87,13,5,"I'm shook. Best movie ever."
87,24,5,"This deserves all the Oscars! 🏆"
87,25,3,"It's a 3, because 2 was too harsh and 4 was too kind."
87,32,3,"Good in parts, but overall average."
87,33,2,"Not great, but not the worst."
87,42,2,"It's a no from me, dawg."
87,44,3,"Good in parts, but overall average."
88,2,3,"Good in parts, but overall average."
88,3,3,"It was okay, nothing extra special. 🤷‍♂️"
88,8,3,"Middle of the road, like a plain slice of bread."
88,12,1,"Disgusting movie dude."
88,16,2,"I'm crying inside... from boredom."
88,17,1,"Expectation vs. Reality: Complete fail."
88,20,1,"Worst film I've ever seen."
88,22,3,"Just another day in movie paradise."
88,30,1,"Well, that escalated quickly... to awful."
88,34,4,"Highly recommend watching this."
88,38,1,"Disgusting movie dude."
88,40,1,"This movie was a complete disaster.I can't believe I watched the entire movie."
88,41,1,"Expectation vs. Reality: Complete fail."
88,45,4,"A+ for effort and execution."
88,47,1,"Horrific. My eyes hurt watching this."
89,4,5,"This deserves all the Oscars! 🏆"
89,8,1,"Worst film I've ever seen."
89,15,3,"Average movie, worth a watch if you're bored."
89,17,2,"Mediocre at best."
89,19,1,"More disappointing than the sequel."
89,29,2,"Lowkey disappointing."
89,33,3,"Aight, it's aight."
89,37,2,"Meh. It was a solid 2 from me."
89,38,2,"Lowkey disappointing."
89,41,4,"On point! Nailed it."
89,46,5,"A must-watch for everyone."
90,2,4,"Highly recommend watching this."
90,5,5,"Outstanding in every aspect."
90,12,5,"Mind blown! 🤯"
90,29,5,"Mind blown! 🤯"
90,34,2,"Disappointing compared to expectations."
90,36,1,"Expectation vs. Reality: Complete fail."
90,38,5,"Mind blown! 🤯"
90,39,1,"Horrific. My eyes hurt watching this."
90,43,3,"Neither here nor there."
91,3,3,"Average movie, worth a watch if you're bored."
91,11,3,"Middle of the road, like a plain slice of bread."
91,14,5,"I'm shook. Best movie ever."
91,17,5,"A cinematic experience worthy of a standing ovation."
91,20,1,"I had to break up for recommending this to my ex."
91,24,4,"Well-crafted and engaging."
91,27,1,"It's not me, it's you... and the movie."
91,29,5,"Absolute masterpiece! Chef's kiss! 👌💯"
91,32,2,"Skibidi"
91,36,1,"More disappointing than the sequel."
91,38,3,"Middle of the road, like a plain slice of bread."
91,50,1,"Horrific. My eyes hurt watching this."
92,1,1,"Disgusting movie dude."
92,8,2,"Kinda sus, not sure what's happening here. 🤨"
92,15,2,"I'm crying inside... from boredom."
92,23,3,"It was okay, nothing extra special. 🤷‍♂️"
92,24,1,"Expectation vs. Reality: Complete fail."
92,26,2,"Average performances, nothing special."
92,31,3,"A standard movie experience."
92,39,5,"One does not simply watch a better movie."
92,41,2,"Disappointing compared to expectations."
92,42,2,"Meh. It was a solid 2 from me."
92,46,5,"Absolute masterpiece! Chef's kiss! 👌💯"
92,49,1,"I had to break up for recommending this to my ex."
93,4,4,"Solid direction and cinematography."
93,9,5,"Absolute masterpiece! Chef's kiss! 👌💯"
93,10,5,"This movie is straight fire! 🔥🔥🔥"
93,17,2,"It's a no from me, dawg."
